years,popChange,gdpChange,afterGdp,afterPopulation,beforePercent,flagChina,flagEU30,flagNafta,flagRow,flagRecycling,flagIncineration,flagLandfill,flagMismanaged,afterPercent,beforeYear,afterYear
1,0.00343621836563147,0.0193232430879719,328.36639864608,514.535,0.3154,0,1,0,0,0,1,0,0,0.3347,2009,2010
1,0.00343621836563147,0.0193232430879719,328.36639864608,514.535,0.4242,0,1,0,0,0,0,1,0,0.3874,2009,2010
1,0.00343621836563147,0.0193232430879719,328.36639864608,514.535,0.0322,0,1,0,0,0,0,0,1,0.033,2009,2010
1,0.00343621836563147,0.0193232430879719,328.36639864608,514.535,0.2282,0,1,0,0,1,0,0,0,0.2449,2009,2010
1,0.00322621396017757,-0.0314694677311023,319.058924986387,516.195,0.3347,0,1,0,0,0,1,0,0,0.3508,2010,2011
1,0.00322621396017757,-0.0314694677311023,319.058924986387,516.195,0.3874,0,1,0,0,0,0,1,0,0.3761,2010,2011
1,0.00322621396017757,-0.0314694677311023,319.058924986387,516.195,0.033,0,1,0,0,0,0,0,1,0.019,2010,2011
1,0.00322621396017757,-0.0314694677311023,319.058924986387,516.195,0.2449,0,1,0,0,1,0,0,0,0.254,2010,2011
1,0.00290200408760265,-0.0554760958357528,302.233325902299,517.693,0.3508,0,1,0,0,0,1,0,0,0.3589,2011,2012
1,0.00290200408760265,-0.0554760958357528,302.233325902299,517.693,0.3761,0,1,0,0,0,0,1,0,0.3338,2011,2012
1,0.00290200408760265,-0.0554760958357528,302.233325902299,517.693,0.019,0,1,0,0,0,0,0,1,0.0291,2011,2012
1,0.00290200408760265,-0.0554760958357528,302.233325902299,517.693,0.254,0,1,0,0,1,0,0,0,0.2782,2011,2012
1,0.00236240397301095,-0.00556170373162182,301.262419854749,518.916,0.3589,0,1,0,0,0,1,0,0,0.3775,2012,2013
1,0.00236240397301095,-0.00556170373162182,301.262419854749,518.916,0.3338,0,1,0,0,0,0,1,0,0.3112,2012,2013
1,0.00236240397301095,-0.00556170373162182,301.262419854749,518.916,0.0291,0,1,0,0,0,0,0,1,0.0228,2012,2013
1,0.00236240397301095,-0.00556170373162182,301.262419854749,518.916,0.2782,0,1,0,0,1,0,0,0,0.2885,2012,2013
1,0.00175750988599318,0.0179064083419382,307.19590038005,519.828,0.3775,0,1,0,0,0,1,0,0,0.3953,2013,2014
1,0.00175750988599318,0.0179064083419382,307.19590038005,519.828,0.3112,0,1,0,0,0,0,1,0,0.2882,2013,2014
1,0.00175750988599318,0.0179064083419382,307.19590038005,519.828,0.0228,0,1,0,0,0,0,0,1,0.018,2013,2014
1,0.00175750988599318,0.0179064083419382,307.19590038005,519.828,0.2885,0,1,0,0,1,0,0,0,0.2984,2013,2014
1,0.0021199319775002,0.0556277200138122,324.971969013921,520.93,0.3953,0,1,0,0,0,1,0,0,0.4057,2014,2015
1,0.0021199319775002,0.0556277200138122,324.971969013921,520.93,0.2882,0,1,0,0,0,0,1,0,0.2508,2014,2015
1,0.0021199319775002,0.0556277200138122,324.971969013921,520.93,0.018,0,1,0,0,0,0,0,1,0.0397,2014,2015
1,0.0021199319775002,0.0556277200138122,324.971969013921,520.93,0.2984,0,1,0,0,1,0,0,0,0.3038,2014,2015
1,0.00180638473499324,0.017984439626858,331.413989480156,521.871,0.4057,0,1,0,0,0,1,0,0,0.417,2015,2016
1,0.00180638473499324,0.017984439626858,331.413989480156,521.871,0.2508,0,1,0,0,0,0,1,0,0.2336,2015,2016
1,0.00180638473499324,0.017984439626858,331.413989480156,521.871,0.0397,0,1,0,0,0,0,0,1,0.0395,2015,2016
1,0.00180638473499324,0.017984439626858,331.413989480156,521.871,0.3038,0,1,0,0,1,0,0,0,0.31,2015,2016
1,0.00220169352196233,0.091951652243077,362.684819972149,523.02,0.417,0,1,0,0,0,1,0,0,0.4225,2016,2017
1,0.00220169352196233,0.091951652243077,362.684819972149,523.02,0.2336,0,1,0,0,0,0,1,0,0.2286,2016,2017
1,0.00220169352196233,0.091951652243077,362.684819972149,523.02,0.0395,0,1,0,0,0,0,0,1,0.0316,2016,2017
1,0.00220169352196233,0.091951652243077,362.684819972149,523.02,0.31,0,1,0,0,1,0,0,0,0.3173,2016,2017
1,0.00198845168444794,0.087315970222438,395.137148793946,524.06,0.4225,0,1,0,0,0,1,0,0,0.4276,2017,2018
1,0.00198845168444794,0.087315970222438,395.137148793946,524.06,0.2286,0,1,0,0,0,0,1,0,0.2291,2017,2018
1,0.00198845168444794,0.087315970222438,395.137148793946,524.06,0.0316,0,1,0,0,0,0,0,1,0.0192,2017,2018
1,0.00198845168444794,0.087315970222438,395.137148793946,524.06,0.3173,0,1,0,0,1,0,0,0,0.3241,2017,2018
1,0.00207037362134092,0.0285733000761075,407.268977936362,525.145,0.4276,0,1,0,0,0,1,0,0,0.4239,2018,2019
1,0.00207037362134092,0.0285733000761075,407.268977936362,525.145,0.2291,0,1,0,0,0,0,1,0,0.2187,2018,2019
1,0.00207037362134092,0.0285733000761075,407.268977936362,525.145,0.0192,0,1,0,0,0,0,0,1,0.0224,2018,2019
1,0.00207037362134092,0.0285733000761075,407.268977936362,525.145,0.3241,0,1,0,0,1,0,0,0,0.335,2018,2019
1,0.00222795608831882,-0.0582365900440283,384.405556264009,526.315,0.4239,0,1,0,0,0,1,0,0,0.4203,2019,2020
1,0.00222795608831882,-0.0582365900440283,384.405556264009,526.315,0.2187,0,1,0,0,0,0,1,0,0.2071,2019,2020
1,0.00222795608831882,-0.0582365900440283,384.405556264009,526.315,0.0224,0,1,0,0,0,0,0,1,0.0268,2019,2020
1,0.00222795608831882,-0.0582365900440283,384.405556264009,526.315,0.335,0,1,0,0,1,0,0,0,0.3458,2019,2020
1,0.0126061669815109,0.0363600096078049,1667.78282060342,408.459,0.1664,0,0,1,0,0,1,0,0,0.1614,1999,2000
1,0.0126061669815109,0.0363600096078049,1667.78282060342,408.459,0.6597,0,0,1,0,0,0,1,0,0.6696,1999,2000
1,0.0126061669815109,0.0363600096078049,1667.78282060342,408.459,0.1208,0,0,1,0,0,0,0,1,0.1111,1999,2000
1,0.0126061669815109,0.0363600096078049,1667.78282060342,408.459,0.0532,0,0,1,0,1,0,0,0,0.058,1999,2000
1,0.0122239931057952,-0.016071437082607,1661.03847179909,413.452,0.1614,0,0,1,0,0,1,0,0,0.1592,2000,2001
1,0.0122239931057952,-0.016071437082607,1661.03847179909,413.452,0.6696,0,0,1,0,0,0,1,0,0.675,2000,2001
1,0.0122239931057952,-0.016071437082607,1661.03847179909,413.452,0.1111,0,0,1,0,0,0,0,1,0.1077,2000,2001
1,0.0122239931057952,-0.016071437082607,1661.03847179909,413.452,0.058,0,0,1,0,1,0,0,0,0.0581,2000,2001
1,0.0116869672900361,-0.0119458019469327,1660.37663956853,418.284,0.1592,0,0,1,0,0,1,0,0,0.1535,2001,2002
1,0.0116869672900361,-0.0119458019469327,1660.37663956853,418.284,0.675,0,0,1,0,0,0,1,0,0.6882,2001,2002
1,0.0116869672900361,-0.0119458019469327,1660.37663956853,418.284,0.1077,0,0,1,0,0,0,0,1,0.1043,2001,2002
1,0.0116869672900361,-0.0119458019469327,1660.37663956853,418.284,0.0581,0,0,1,0,1,0,0,0,0.054,2001,2002
1,0.0110260014726837,0.00340033343874203,1684.39204002635,422.896,0.1535,0,0,1,0,0,1,0,0,0.1524,2002,2003
1,0.0110260014726837,0.00340033343874203,1684.39204002635,422.896,0.6882,0,0,1,0,0,0,1,0,0.6949,2002,2003
1,0.0110260014726837,0.00340033343874203,1684.39204002635,422.896,0.1043,0,0,1,0,0,0,0,1,0.0978,2002,2003
1,0.0110260014726837,0.00340033343874203,1684.39204002635,422.896,0.054,0,0,1,0,1,0,0,0,0.0549,2002,2003
1,0.010700030267489,0.028204093104447,1750.43015942031,427.421,0.1524,0,0,1,0,0,1,0,0,0.1455,2003,2004
1,0.010700030267489,0.028204093104447,1750.43015942031,427.421,0.6949,0,0,1,0,0,0,1,0,0.7079,2003,2004
1,0.010700030267489,0.028204093104447,1750.43015942031,427.421,0.0978,0,0,1,0,0,0,0,1,0.0879,2003,2004
1,0.010700030267489,0.028204093104447,1750.43015942031,427.421,0.0549,0,0,1,0,1,0,0,0,0.0587,2003,2004
1,0.0111576174310573,0.0117889169650061,1790.82671025739,432.19,0.1455,0,0,1,0,0,1,0,0,0.1474,2004,2005
1,0.0111576174310573,0.0117889169650061,1790.82671025739,432.19,0.7079,0,0,1,0,0,0,1,0,0.7146,2004,2005
1,0.0111576174310573,0.0117889169650061,1790.82671025739,432.19,0.0879,0,0,1,0,0,0,0,1,0.0775,2004,2005
1,0.0111576174310573,0.0117889169650061,1790.82671025739,432.19,0.0587,0,0,1,0,1,0,0,0,0.0606,2004,2005
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0.1474,0,0,1,0,0,1,0,0,0.1459,2005,2006
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0.7146,0,0,1,0,0,0,1,0,0.7171,2005,2006
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0.0775,0,0,1,0,0,0,0,1,0.0683,2005,2006
1,0.0106943705314792,0.0338939341560325,1871.32576589833,436.812,0.0606,0,0,1,0,1,0,0,0,0.0688,2005,2006
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0.1459,0,0,1,0,0,1,0,0,0.1427,2006,2007
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0.7171,0,0,1,0,0,0,1,0,0.728,2006,2007
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0.0683,0,0,1,0,0,0,0,1,0.0611,2006,2007
1,0.0108055639497084,0.0119794486320316,1914.206180218,441.532,0.0688,0,0,1,0,1,0,0,0,0.0683,2006,2007
1,0.0107670565213845,0.000661664929148788,1936.09674660705,446.286,0.1427,0,0,1,0,0,1,0,0,0.1469,2007,2008
1,0.0107670565213845,0.000661664929148788,1936.09674660705,446.286,0.728,0,0,1,0,0,0,1,0,0.7239,2007,2008
1,0.0107670565213845,0.000661664929148788,1936.09674660705,446.286,0.0611,0,0,1,0,0,0,0,1,0.0586,2007,2008
1,0.0107670565213845,0.000661664929148788,1936.09674660705,446.286,0.0683,0,0,1,0,1,0,0,0,0.0707,2007,2008
1,0.0103610689109673,-0.0625702159962542,1833.75962626886,450.91,0.1469,0,0,1,0,0,1,0,0,0.1493,2008,2009
1,0.0103610689109673,-0.0625702159962542,1833.75962626886,450.91,0.7239,0,0,1,0,0,0,1,0,0.7133,2008,2009
1,0.0103610689109673,-0.0625702159962542,1833.75962626886,450.91,0.0586,0,0,1,0,0,0,0,1,0.0669,2008,2009
1,0.0103610689109673,-0.0625702159962542,1833.75962626886,450.91,0.0707,0,0,1,0,1,0,0,0,0.0705,2008,2009
1,0.00995985895189737,0.0408148129167912,1927.61361080059,455.401,0.1493,0,0,1,0,0,1,0,0,0.1443,2009,2010
1,0.00995985895189737,0.0408148129167912,1927.61361080059,455.401,0.7133,0,0,1,0,0,0,1,0,0.717,2009,2010
1,0.00995985895189737,0.0408148129167912,1927.61361080059,455.401,0.0669,0,0,1,0,0,0,0,1,0.0591,2009,2010
1,0.00995985895189737,0.0408148129167912,1927.61361080059,455.401,0.0705,0,0,1,0,1,0,0,0,0.0796,2009,2010
1,0.0100043697752091,0.0263619744088856,1998.22224988488,459.957,0.1443,0,0,1,0,0,1,0,0,0.162,2010,2011
1,0.0100043697752091,0.0263619744088856,1998.22224988488,459.957,0.717,0,0,1,0,0,0,1,0,0.7024,2010,2011
1,0.0100043697752091,0.0263619744088856,1998.22224988488,459.957,0.0591,0,0,1,0,0,0,0,1,0.0528,2010,2011
1,0.0100043697752091,0.0263619744088856,1998.22224988488,459.957,0.0796,0,0,1,0,1,0,0,0,0.0829,2010,2011
1,0.010409668729903,0.0257455553639757,2071.00395208222,464.745,0.162,0,0,1,0,0,1,0,0,0.1565,2011,2012
1,0.010409668729903,0.0257455553639757,2071.00395208222,464.745,0.7024,0,0,1,0,0,0,1,0,0.7084,2011,2012
1,0.010409668729903,0.0257455553639757,2071.00395208222,464.745,0.0528,0,0,1,0,0,0,0,1,0.048,2011,2012
1,0.010409668729903,0.0257455553639757,2071.00395208222,464.745,0.0829,0,0,1,0,1,0,0,0,0.087,2011,2012
1,0.0101302865011995,0.00337642910740279,2099.04725050867,469.453,0.1565,0,0,1,0,0,1,0,0,0.1506,2012,2013
1,0.0101302865011995,0.00337642910740279,2099.04725050867,469.453,0.7084,0,0,1,0,0,0,1,0,0.7143,2012,2013
1,0.0101302865011995,0.00337642910740279,2099.04725050867,469.453,0.048,0,0,1,0,0,0,0,1,0.0437,2012,2013
1,0.0101302865011995,0.00337642910740279,2099.04725050867,469.453,0.087,0,0,1,0,1,0,0,0,0.0914,2012,2013
1,0.00969639133203967,0.0186207868388627,2158.86533778313,474.005,0.1506,0,0,1,0,0,1,0,0,0.15,2013,2014
1,0.00969639133203967,0.0186207868388627,2158.86533778313,474.005,0.7143,0,0,1,0,0,0,1,0,0.7159,2013,2014
1,0.00969639133203967,0.0186207868388627,2158.86533778313,474.005,0.0437,0,0,1,0,0,0,0,1,0.0394,2013,2014
1,0.00969639133203967,0.0186207868388627,2158.86533778313,474.005,0.0914,0,0,1,0,1,0,0,0,0.0948,2013,2014
1,0.009236189491672,0.0234784739127979,2229.96004412044,478.383,0.15,0,0,1,0,0,1,0,0,0.1546,2014,2015
1,0.009236189491672,0.0234784739127979,2229.96004412044,478.383,0.7159,0,0,1,0,0,0,1,0,0.7163,2014,2015
1,0.009236189491672,0.0234784739127979,2229.96004412044,478.383,0.0394,0,0,1,0,0,0,0,1,0.0387,2014,2015
1,0.009236189491672,0.0234784739127979,2229.96004412044,478.383,0.0948,0,0,1,0,1,0,0,0,0.0905,2014,2015
1,0.00880675107602072,0.0173458130291122,2288.61986639687,482.596,0.1546,0,0,1,0,0,1,0,0,0.153,2015,2016
1,0.00880675107602072,0.0173458130291122,2288.61986639687,482.596,0.7163,0,0,1,0,0,0,1,0,0.7159,2015,2016
1,0.00880675107602072,0.0173458130291122,2288.61986639687,482.596,0.0387,0,0,1,0,0,0,0,1,0.0372,2015,2016
1,0.00880675107602072,0.0173458130291122,2288.61986639687,482.596,0.0905,0,0,1,0,1,0,0,0,0.094,2015,2016
1,0.00931006473323441,0.0117121852486715,2336.98135920488,487.089,0.153,0,0,1,0,0,1,0,0,0.1579,2016,2017
1,0.00931006473323441,0.0117121852486715,2336.98135920488,487.089,0.7159,0,0,1,0,0,0,1,0,0.7265,2016,2017
1,0.00931006473323441,0.0117121852486715,2336.98135920488,487.089,0.0372,0,0,1,0,0,0,0,1,0.031,2016,2017
1,0.00931006473323441,0.0117121852486715,2336.98135920488,487.089,0.094,0,0,1,0,1,0,0,0,0.0847,2016,2017
1,0.00860623007294356,0.0132298315826102,2388.27791455317,491.281,0.1579,0,0,1,0,0,1,0,0,0.1575,2017,2018
1,0.00860623007294356,0.0132298315826102,2388.27791455317,491.281,0.7265,0,0,1,0,0,0,1,0,0.7325,2017,2018
1,0.00860623007294356,0.0132298315826102,2388.27791455317,491.281,0.031,0,0,1,0,0,0,0,1,0.0234,2017,2018
1,0.00860623007294356,0.0132298315826102,2388.27791455317,491.281,0.0847,0,0,1,0,1,0,0,0,0.0866,2017,2018
1,0.0077694842666416,-0.00825066011909203,2386.97563621941,495.098,0.1575,0,0,1,0,0,1,0,0,0.1557,2018,2019
1,0.0077694842666416,-0.00825066011909203,2386.97563621941,495.098,0.7325,0,0,1,0,0,0,1,0,0.7359,2018,2019
1,0.0077694842666416,-0.00825066011909203,2386.97563621941,495.098,0.0234,0,0,1,0,0,0,0,1,0.0181,2018,2019
1,0.0077694842666416,-0.00825066011909203,2386.97563621941,495.098,0.0866,0,0,1,0,1,0,0,0,0.0903,2018,2019
1,0.00738843622878706,-0.0891246770028384,2190.30141655297,498.756,0.1557,0,0,1,0,0,1,0,0,0.1539,2019,2020
1,0.00738843622878706,-0.0891246770028384,2190.30141655297,498.756,0.7359,0,0,1,0,0,0,1,0,0.7284,2019,2020
1,0.00738843622878706,-0.0891246770028384,2190.30141655297,498.756,0.0181,0,0,1,0,0,0,0,1,0.0237,2019,2020
1,0.00738843622878706,-0.0891246770028384,2190.30141655297,498.756,0.0903,0,0,1,0,1,0,0,0,0.094,2019,2020
2,0.0342743937494306,0.0772894359291109,1008.56697336297,4010.038,0.0532,0,0,0,1,0,1,0,0,0.0534,1999,2001
2,0.0342743937494306,0.0772894359291109,1008.56697336297,4010.038,0.3523,0,0,0,1,0,0,1,0,0.3355,1999,2001
2,0.0342743937494306,0.0772894359291109,1008.56697336297,4010.038,0.5428,0,0,0,1,0,0,0,1,0.5479,1999,2001
2,0.0342743937494306,0.0772894359291109,1008.56697336297,4010.038,0.0517,0,0,0,1,1,0,0,0,0.0632,1999,2001
2,0.0340854481940995,0.0338364021340663,1080.65329253905,4077.735,0.0533,0,0,0,1,0,1,0,0,0.0536,2000,2002
2,0.0340854481940995,0.0338364021340663,1080.65329253905,4077.735,0.3568,0,0,0,1,0,0,1,0,0.3254,2000,2002
2,0.0340854481940995,0.0338364021340663,1080.65329253905,4077.735,0.5325,0,0,0,1,0,0,0,1,0.5521,2000,2002
2,0.0340854481940995,0.0338364021340663,1080.65329253905,4077.735,0.0574,0,0,0,1,1,0,0,0,0.0689,2000,2002
2,0.0336450677026013,0.0814062570863715,1127.36632306426,4144.956,0.0534,0,0,0,1,0,1,0,0,0.0537,2001,2003
2,0.0336450677026013,0.0814062570863715,1127.36632306426,4144.956,0.3355,0,0,0,1,0,0,1,0,0.3353,2001,2003
2,0.0336450677026013,0.0814062570863715,1127.36632306426,4144.956,0.5479,0,0,0,1,0,0,0,1,0.5363,2001,2003
2,0.0336450677026013,0.0814062570863715,1127.36632306426,4144.956,0.0632,0,0,0,1,1,0,0,0,0.0746,2001,2003
2,0.0329974851234823,0.0835457288774107,1209.5752443298,4212.29,0.0536,0,0,0,1,0,1,0,0,0.0539,2002,2004
2,0.0329974851234823,0.0835457288774107,1209.5752443298,4212.29,0.3254,0,0,0,1,0,0,1,0,0.3507,2002,2004
2,0.0329974851234823,0.0835457288774107,1209.5752443298,4212.29,0.5521,0,0,0,1,0,0,0,1,0.5151,2002,2004
2,0.0329974851234823,0.0835457288774107,1209.5752443298,4212.29,0.0689,0,0,0,1,1,0,0,0,0.0804,2002,2004
2,0.0325055320249478,0.106603090250684,1288.09923775969,4279.69,0.0537,0,0,0,1,0,1,0,0,0.054,2003,2005
2,0.0325055320249478,0.106603090250684,1288.09923775969,4279.69,0.3353,0,0,0,1,0,0,1,0,0.3607,2003,2005
2,0.0325055320249478,0.106603090250684,1288.09923775969,4279.69,0.5363,0,0,0,1,0,0,0,1,0.4992,2003,2005
2,0.0325055320249478,0.106603090250684,1288.09923775969,4279.69,0.0746,0,0,0,1,1,0,0,0,0.0861,2003,2005
2,0.0321589919022664,0.0943407267538008,1366.25590599146,4347.753,0.0539,0,0,0,1,0,1,0,0,0.0542,2004,2006
2,0.0321589919022664,0.0943407267538008,1366.25590599146,4347.753,0.3507,0,0,0,1,0,0,1,0,0.3677,2004,2006
2,0.0321589919022664,0.0943407267538008,1366.25590599146,4347.753,0.5151,0,0,0,1,0,0,0,1,0.4862,2004,2006
2,0.0321589919022664,0.0943407267538008,1366.25590599146,4347.753,0.0804,0,0,0,1,1,0,0,0,0.0919,2004,2006
2,0.0319892328649967,0.0836670200461075,1440.52349417905,4416.594,0.054,0,0,0,1,0,1,0,0,0.0543,2005,2007
2,0.0319892328649967,0.0836670200461075,1440.52349417905,4416.594,0.3607,0,0,0,1,0,0,1,0,0.3816,2005,2007
2,0.0319892328649967,0.0836670200461075,1440.52349417905,4416.594,0.4992,0,0,0,1,0,0,0,1,0.4665,2005,2007
2,0.0319892328649967,0.0836670200461075,1440.52349417905,4416.594,0.0861,0,0,0,1,1,0,0,0,0.0976,2005,2007
2,0.0317823942620479,0.041905280099633,1468.75177439806,4485.935,0.0542,0,0,0,1,0,1,0,0,0.0542,2006,2008
2,0.0317823942620479,0.041905280099633,1468.75177439806,4485.935,0.3677,0,0,0,1,0,0,1,0,0.396,2006,2008
2,0.0317823942620479,0.041905280099633,1468.75177439806,4485.935,0.4862,0,0,0,1,0,0,0,1,0.4464,2006,2008
2,0.0317823942620479,0.041905280099633,1468.75177439806,4485.935,0.0919,0,0,0,1,1,0,0,0,0.1034,2006,2008
2,0.0316612756345723,-0.0301622734291212,1441.30717663338,4556.429,0.0543,0,0,0,1,0,1,0,0,0.0538,2007,2009
2,0.0316612756345723,-0.0301622734291212,1441.30717663338,4556.429,0.3816,0,0,0,1,0,0,1,0,0.3801,2007,2009
2,0.0316612756345723,-0.0301622734291212,1441.30717663338,4556.429,0.4665,0,0,0,1,0,0,0,1,0.457,2007,2009
2,0.0316612756345723,-0.0301622734291212,1441.30717663338,4556.429,0.0976,0,0,0,1,1,0,0,0,0.1091,2007,2009
2,0.0317387568032078,0.0229411205633593,1550.13237273288,4628.313,0.0542,0,0,0,1,0,1,0,0,0.0533,2008,2010
2,0.0317387568032078,0.0229411205633593,1550.13237273288,4628.313,0.396,0,0,0,1,0,0,1,0,0.401,2008,2010
2,0.0317387568032078,0.0229411205633593,1550.13237273288,4628.313,0.4464,0,0,0,1,0,0,0,1,0.4308,2008,2010
2,0.0317387568032078,0.0229411205633593,1550.13237273288,4628.313,0.1034,0,0,0,1,1,0,0,0,0.1148,2008,2010
2,0.0316036966668421,0.117281933001022,1661.23936967167,4700.429,0.0538,0,0,0,1,0,1,0,0,0.0559,2009,2011
2,0.0316036966668421,0.117281933001022,1661.23936967167,4700.429,0.3801,0,0,0,1,0,0,1,0,0.4116,2009,2011
2,0.0316036966668421,0.117281933001022,1661.23936967167,4700.429,0.457,0,0,0,1,0,0,0,1,0.412,2009,2011
2,0.0316036966668421,0.117281933001022,1661.23936967167,4700.429,0.1091,0,0,0,1,1,0,0,0,0.1206,2009,2011
2,0.0312718694695013,0.0760664516392112,1720.20834122597,4773.049,0.0533,0,0,0,1,0,1,0,0,0.0559,2010,2012
2,0.0312718694695013,0.0760664516392112,1720.20834122597,4773.049,0.401,0,0,0,1,0,0,1,0,0.4094,2010,2012
2,0.0312718694695013,0.0760664516392112,1720.20834122597,4773.049,0.4308,0,0,0,1,0,0,0,1,0.4084,2010,2012
2,0.0312718694695013,0.0760664516392112,1720.20834122597,4773.049,0.1148,0,0,0,1,1,0,0,0,0.1263,2010,2012
2,0.0310575907007647,0.0620903838093114,1819.18394913235,4846.41300000001,0.0559,0,0,0,1,0,1,0,0,0.0568,2011,2013
2,0.0310575907007647,0.0620903838093114,1819.18394913235,4846.41300000001,0.4116,0,0,0,1,0,0,1,0,0.3978,2011,2013
2,0.0310575907007647,0.0620903838093114,1819.18394913235,4846.41300000001,0.412,0,0,0,1,0,0,0,1,0.4133,2011,2013
2,0.0310575907007647,0.0620903838093114,1819.18394913235,4846.41300000001,0.1206,0,0,0,1,1,0,0,0,0.1321,2011,2013
2,0.0308647575166334,0.0676220830950858,1893.21654020408,4920.36800000001,0.0559,0,0,0,1,0,1,0,0,0.0557,2012,2014
2,0.0308647575166334,0.0676220830950858,1893.21654020408,4920.36800000001,0.4094,0,0,0,1,0,0,1,0,0.3898,2012,2014
2,0.0308647575166334,0.0676220830950858,1893.21654020408,4920.36800000001,0.4084,0,0,0,1,0,0,0,1,0.4166,2012,2014
2,0.0308647575166334,0.0676220830950858,1893.21654020408,4920.36800000001,0.1263,0,0,0,1,1,0,0,0,0.1378,2012,2014
2,0.0304806874692684,0.0549303555591267,1977.60823466273,4994.13500000001,0.0568,0,0,0,1,0,1,0,0,0.0561,2013,2015
2,0.0304806874692684,0.0549303555591267,1977.60823466273,4994.13500000001,0.3978,0,0,0,1,0,0,1,0,0.3624,2013,2015
2,0.0304806874692684,0.0549303555591267,1977.60823466273,4994.13500000001,0.4133,0,0,0,1,0,0,0,1,0.438,2013,2015
2,0.0304806874692684,0.0549303555591267,1977.60823466273,4994.13500000001,0.1321,0,0,0,1,1,0,0,0,0.1436,2013,2015
2,0.0299749937403045,0.046012657128452,2039.68879704271,5067.856,0.0557,0,0,0,1,0,1,0,0,0.0552,2014,2016
2,0.0299749937403045,0.046012657128452,2039.68879704271,5067.856,0.3898,0,0,0,1,0,0,1,0,0.3593,2014,2016
2,0.0299749937403045,0.046012657128452,2039.68879704271,5067.856,0.4166,0,0,0,1,0,0,0,1,0.4362,2014,2016
2,0.0299749937403045,0.046012657128452,2039.68879704271,5067.856,0.1378,0,0,0,1,1,0,0,0,0.1493,2014,2016
2,0.0293556341588677,0.0559156910838707,2149.48763603368,5140.741,0.0561,0,0,0,1,0,1,0,0,0.0552,2015,2017
2,0.0293556341588677,0.0559156910838707,2149.48763603368,5140.741,0.3624,0,0,0,1,0,0,1,0,0.3634,2015,2017
2,0.0293556341588677,0.0559156910838707,2149.48763603368,5140.741,0.438,0,0,0,1,0,0,0,1,0.4263,2015,2017
2,0.0293556341588677,0.0559156910838707,2149.48763603368,5140.741,0.1436,0,0,0,1,1,0,0,0,0.155,2015,2017
2,0.0286207816480965,0.0545714154021572,2212.56073149836,5212.902,0.0552,0,0,0,1,0,1,0,0,0.0555,2016,2018
2,0.0286207816480965,0.0545714154021572,2212.56073149836,5212.902,0.3593,0,0,0,1,0,0,1,0,0.3597,2016,2018
2,0.0286207816480965,0.0545714154021572,2212.56073149836,5212.902,0.4362,0,0,0,1,0,0,0,1,0.4241,2016,2018
2,0.0286207816480965,0.0545714154021572,2212.56073149836,5212.902,0.1493,0,0,0,1,1,0,0,0,0.1608,2016,2018
2,0.0280535432537827,0.0158000162194423,2244.70307265655,5284.957,0.0552,0,0,0,1,0,1,0,0,0.0557,2017,2019
2,0.0280535432537827,0.0158000162194423,2244.70307265655,5284.957,0.3634,0,0,0,1,0,0,1,0,0.353,2017,2019
2,0.0280535432537827,0.0158000162194423,2244.70307265655,5284.957,0.4263,0,0,0,1,0,0,0,1,0.4248,2017,2019
2,0.0280535432537827,0.0158000162194423,2244.70307265655,5284.957,0.155,0,0,0,1,1,0,0,0,0.1665,2017,2019
2,0.0274328963022898,-0.00784668850947046,2255.42013568658,5355.907,0.0555,0,0,0,1,0,1,0,0,0.0562,2018,2020
2,0.0274328963022898,-0.00784668850947046,2255.42013568658,5355.907,0.3597,0,0,0,1,0,0,1,0,0.3339,2018,2020
2,0.0274328963022898,-0.00784668850947046,2255.42013568658,5355.907,0.4241,0,0,0,1,0,0,0,1,0.4376,2018,2020
2,0.0274328963022898,-0.00784668850947046,2255.42013568658,5355.907,0.1608,0,0,0,1,1,0,0,0,0.1723,2018,2020
2,0.013851681830097,0.159277442206356,4830.15865772747,1268.588,0.0,1,0,0,0,0,1,0,0,0.0073,1999,2001
2,0.013851681830097,0.159277442206356,4830.15865772747,1268.588,0.3622,1,0,0,0,0,0,1,0,0.3325,1999,2001
2,0.013851681830097,0.159277442206356,4830.15865772747,1268.588,0.4135,1,0,0,0,0,0,0,1,0.3859,1999,2001
2,0.013851681830097,0.159277442206356,4830.15865772747,1268.588,0.2244,1,0,0,0,1,0,0,0,0.2742,1999,2001
2,0.0137193258230724,0.166306258329506,5271.32751609551,1276.891,0.0,1,0,0,0,0,1,0,0,0.0147,2000,2002
2,0.0137193258230724,0.166306258329506,5271.32751609551,1276.891,0.3515,1,0,0,0,0,0,1,0,0.3528,2000,2002
2,0.0137193258230724,0.166306258329506,5271.32751609551,1276.891,0.3992,1,0,0,0,0,0,0,1,0.3333,2000,2002
